t,tf_t,x,y,theta,yaw_deg,reason
1781809600.462598,1781809600.417096,0.177489,0.067537,-3.101364,-177.695,time
1781809601.012431,1781809600.967162,0.177489,0.067537,-3.101093,-177.680,time
1781809601.562390,1781809601.517049,0.177489,0.067537,-3.100890,-177.668,time
1781809602.112704,1781809602.067061,0.177489,0.067537,-3.100602,-177.651,time
1781809602.662439,1781809602.617385,0.177489,0.067537,-3.100412,-177.641,time
1781809603.212397,1781809603.167438,0.177489,0.067537,-3.100217,-177.629,time
1781809603.762658,1781809603.717389,0.177489,0.067537,-3.099969,-177.615,time
1781809604.262793,1781809604.217036,0.177489,0.067537,-3.099839,-177.608,time
1781809604.812616,1781809604.767227,0.177489,0.067537,-3.099653,-177.597,time
1781809605.312639,1781809605.267265,0.177489,0.067537,-3.099407,-177.583,time
1781809605.862541,1781809605.820002,0.177489,0.067537,-3.099149,-177.568,time
1781809606.412411,1781809606.367167,0.177489,0.067537,-3.099033,-177.561,time
1781809606.912759,1781809606.867659,0.177489,0.067537,-3.098784,-177.547,time
1781809607.462397,1781809607.417308,0.177489,0.067537,-3.098573,-177.535,time
1781809608.012393,1781809607.967211,0.176367,0.067489,-3.098316,-177.520,time
1781809608.512404,1781809608.467356,0.173392,0.067360,-3.097973,-177.501,time
1781809608.962339,1781809608.917209,0.152335,0.066425,-3.096129,-177.395,distance
1781809609.112454,1781809609.070183,0.132048,0.065493,-3.094866,-177.323,distance
1781809609.262443,1781809609.220211,0.111299,0.064512,-3.093224,-177.229,distance
1781809609.462348,1781809609.417316,0.091896,0.052838,-3.102621,-177.767,distance
1781809609.712363,1781809609.668937,0.070795,0.051999,-3.100821,-177.664,distance
1781809610.012407,1781809609.967061,0.049381,0.055171,-3.115444,-178.502,distance
1781809610.262394,1781809610.217134,0.029170,0.054633,-3.114213,-178.431,distance
1781809610.512340,1781809610.467377,0.002172,0.057069,-3.131491,-179.421,distance
1781809610.768095,1781809610.717314,-0.020109,0.056828,-3.129764,-179.322,distance
1781809611.012394,1781809610.967211,-0.041166,0.056563,-3.128035,-179.223,distance
1781809611.262629,1781809611.228730,-0.063741,0.056349,-3.134944,-179.619,distance
1781809611.514215,1781809611.467213,-0.084709,0.056199,-3.133633,-179.544,distance
1781809611.862348,1781809611.817727,-0.095356,0.037745,-3.099332,-177.579,distance
1781809612.112396,1781809612.067207,-0.116416,0.036862,-3.110045,-178.192,distance
1781809612.562414,1781809612.517232,-0.137808,0.033728,3.133145,179.516,distance
1781809612.912380,1781809612.867042,-0.166219,0.037396,3.086486,176.843,distance
1781809613.112290,1781809613.067199,-0.188592,0.039894,3.047839,174.628,distance
1781809613.362185,1781809613.317044,-0.209161,0.047188,3.013421,172.656,distance
1781809613.812479,1781809613.767082,-0.232222,0.045563,2.975669,170.493,distance
1781809614.062381,1781809614.017256,-0.253092,0.049337,2.940868,168.499,distance
1781809614.264452,1781809614.217279,-0.276609,0.052479,2.908648,166.653,distance
1781809614.512342,1781809614.467273,-0.296225,0.058663,2.872055,164.557,distance
1781809614.862436,1781809614.817109,-0.316846,0.065790,2.839969,162.718,distance
1781809615.113103,1781809615.067072,-0.335944,0.071971,2.809423,160.968,distance
1781809615.312354,1781809615.267488,-0.356041,0.080943,2.776538,159.084,distance
1781809615.512419,1781809615.467264,-0.375677,0.089270,2.743359,157.183,distance
1781809615.762505,1781809615.717171,-0.396159,0.100846,2.709544,155.245,distance
1781809616.112340,1781809616.067222,-0.416512,0.110919,2.670932,153.033,distance
1781809616.363652,1781809616.317121,-0.435665,0.120967,2.638020,151.147,distance
1781809616.612390,1781809616.567209,-0.454623,0.130933,2.607410,149.394,distance
1781809616.862410,1781809616.818617,-0.471865,0.141383,2.578829,147.756,distance
1781809617.112376,1781809617.067177,-0.488579,0.152757,2.532921,145.126,distance
1781809617.362574,1781809617.317364,-0.505577,0.168591,2.489075,142.614,distance
1781809617.662348,1781809617.617049,-0.522685,0.181280,2.448859,140.309,distance
1781809618.012716,1781809617.967189,-0.538535,0.194543,2.418889,138.592,distance
1781809618.362334,1781809618.317222,-0.552914,0.215024,2.373290,135.980,distance
1781809618.562337,1781809618.517146,-0.569089,0.231137,2.332908,133.666,distance
1781809619.065461,1781809619.017096,-0.577514,0.239562,2.316325,132.716,time
1781809619.562387,1781809619.517129,-0.591878,0.255506,2.286706,131.019,distance
1781809619.812339,1781809619.767121,-0.605090,0.271025,2.258705,129.414,distance
1781809620.062519,1781809620.017183,-0.617106,0.290318,2.217079,127.029,distance
1781809620.262373,1781809620.217692,-0.630532,0.308616,2.182979,125.075,distance
1781809620.612359,1781809620.567026,-0.642911,0.327713,2.146688,122.996,distance
1781809621.112452,1781809621.067101,-0.644411,0.335156,2.120622,121.503,time
1781809621.412472,1781809621.367092,-0.656778,0.355861,2.092322,119.881,distance
1781809621.662415,1781809621.617813,-0.663573,0.376377,2.054766,117.729,distance
1781809621.912669,1781809621.867149,-0.674192,0.397098,2.028575,116.229,distance
1781809622.212414,1781809622.167138,-0.680884,0.416089,1.999670,114.573,distance
1781809622.462347,1781809622.417237,-0.689311,0.435006,1.975057,113.162,distance
1781809622.812406,1781809622.767472,-0.692826,0.456158,1.941469,111.238,distance
1781809623.062445,1781809623.017193,-0.700443,0.476294,1.918320,109.912,distance
1781809623.362419,1781809623.317093,-0.710138,0.495786,1.891926,108.399,distance
1781809623.612359,1781809623.567096,-0.716701,0.516236,1.865246,106.871,distance
1781809623.812342,1781809623.767087,-0.722312,0.535441,1.835241,105.152,distance
1781809624.112350,1781809624.067091,-0.728002,0.557375,1.810195,103.717,distance
1781809624.412342,1781809624.367134,-0.730573,0.579461,1.787506,102.417,distance
1781809624.662374,1781809624.617108,-0.735496,0.603040,1.758825,100.773,distance
1781809624.912332,1781809624.867256,-0.743971,0.624316,1.729613,99.099,distance
1781809625.162337,1781809625.117220,-0.747010,0.644529,1.705922,97.742,distance
1781809625.462339,1781809625.417098,-0.753223,0.663736,1.677746,96.128,distance
1781809625.712362,1781809625.667385,-0.755195,0.683671,1.655799,94.870,distance
1781809625.962389,1781809625.917071,-0.757107,0.705762,1.631292,93.466,distance
1781809626.212442,1781809626.174862,-0.758233,0.728725,1.602920,91.841,distance
1781809626.566126,1781809626.517473,-0.764634,0.749008,1.584814,90.803,distance
1781809627.012418,1781809626.967185,-0.764838,0.771635,1.577882,90.406,distance
1781809627.212495,1781809627.167519,-0.764995,0.793623,1.578005,90.413,distance
1781809627.412425,1781809627.367173,-0.771462,0.813752,1.582936,90.696,distance
1781809627.612412,1781809627.567383,-0.771711,0.833802,1.583817,90.746,distance
1781809627.812389,1781809627.767489,-0.772244,0.854124,1.582380,90.664,distance
1781809628.062392,1781809628.017788,-0.772588,0.877182,1.583179,90.709,distance
1781809628.462415,1781809628.417483,-0.774753,0.900536,1.585340,90.833,distance
1781809628.712518,1781809628.667383,-0.775070,0.921840,1.586136,90.879,distance
1781809628.962365,1781809628.917256,-0.775415,0.943510,1.587540,90.959,distance
1781809629.062412,1781809629.017385,-0.777112,0.978790,1.590320,91.119,distance
1781809629.362430,1781809629.317869,-0.777583,1.001925,1.591971,91.213,distance
1781809629.612344,1781809629.567188,-0.778020,1.022141,1.593033,91.274,distance
1781809629.912203,1781809629.867412,-0.777780,1.043075,1.602902,91.840,distance
1781809630.162289,1781809630.117081,-0.778506,1.065154,1.604683,91.942,distance
1781809630.362493,1781809630.321517,-0.781081,1.085214,1.610811,92.293,distance
1781809630.612355,1781809630.567287,-0.781932,1.106019,1.612718,92.402,distance
1781809630.912328,1781809630.867409,-0.782535,1.128957,1.614355,92.496,distance
1781809631.212366,1781809631.167458,-0.782498,1.152619,1.616531,92.620,distance
1781809631.462364,1781809631.417397,-0.783507,1.174399,1.617796,92.693,distance
1781809631.812689,1781809631.767296,-0.780978,1.198127,1.616408,92.613,distance
1781809632.062380,1781809632.017274,-0.781925,1.218715,1.617432,92.672,distance
1781809632.562434,1781809632.523799,-0.792137,1.233002,1.618156,92.713,time
1781809633.112446,1781809633.067587,-0.792137,1.233002,1.618353,92.725,time
1781809633.619853,1781809633.567136,-0.792137,1.233002,1.618537,92.735,time
1781809634.162373,1781809634.117504,-0.792137,1.233002,1.618773,92.749,time
1781809634.662390,1781809634.617356,-0.792137,1.233002,1.618990,92.761,time
1781809635.162516,1781809635.117177,-0.792455,1.239579,1.619177,92.772,time
1781809635.412711,1781809635.367282,-0.793489,1.260713,1.619464,92.788,distance
1781809635.612322,1781809635.567430,-0.794523,1.282636,1.606110,92.023,distance
1781809635.862389,1781809635.817266,-0.792894,1.303371,1.570153,89.963,distance
1781809636.162579,1781809636.117252,-0.792667,1.324753,1.545351,88.542,distance
1781809636.512389,1781809636.467862,-0.786027,1.344471,1.506025,86.289,distance
1781809636.762541,1781809636.717280,-0.784366,1.366512,1.480062,84.801,distance
1781809637.212365,1781809637.167201,-0.785107,1.386619,1.447563,82.939,distance
1781809637.462364,1781809637.417182,-0.782228,1.408231,1.423299,81.549,distance
1781809637.812340,1781809637.767166,-0.777196,1.431862,1.378396,78.976,distance
1781809638.062341,1781809638.017214,-0.773849,1.456471,1.342050,76.894,distance
1781809638.312609,1781809638.267030,-0.769067,1.476188,1.317899,75.510,distance
1781809638.762379,1781809638.717252,-0.759698,1.494742,1.272362,72.901,distance
1781809639.062583,1781809639.017245,-0.752028,1.515236,1.238006,70.933,distance
1781809639.612352,1781809639.567185,-0.744361,1.536664,1.206987,69.155,distance
1781809639.912477,1781809639.867255,-0.736962,1.557536,1.160358,66.484,distance
1781809640.462381,1781809640.417178,-0.729713,1.568740,1.115558,63.917,time
1781809641.012355,1781809640.967530,-0.729701,1.568766,1.115854,63.934,time
1781809641.512383,1781809641.467147,-0.729265,1.569657,1.115363,63.906,time
1781809641.862430,1781809641.817173,-0.718557,1.590777,1.082743,62.037,distance
1781809642.062427,1781809642.017115,-0.708863,1.608631,1.060054,60.737,distance
1781809642.312405,1781809642.267381,-0.696761,1.629520,1.020670,58.480,distance
1781809642.562435,1781809642.517202,-0.683317,1.645049,0.975869,55.913,distance
1781809642.762369,1781809642.717059,-0.666349,1.660527,0.958970,54.945,distance
1781809643.212530,1781809643.167416,-0.654122,1.677868,0.933815,53.504,distance
1781809643.467227,1781809643.417057,-0.640748,1.695477,0.899345,51.529,distance
1781809643.762397,1781809643.717169,-0.625601,1.711774,0.828899,47.492,distance
1781809644.262414,1781809644.217117,-0.622873,1.706961,0.825886,47.320,time
1781809644.712571,1781809644.667453,-0.608796,1.721894,0.796843,45.656,distance
1781809644.962371,1781809644.917092,-0.591541,1.735381,0.766300,43.906,distance
1781809645.212774,1781809645.167093,-0.575345,1.749391,0.734974,42.111,distance
1781809645.412836,1781809645.367094,-0.557716,1.765918,0.702324,40.240,distance
1781809645.662427,1781809645.617106,-0.539921,1.780567,0.666889,38.210,distance
1781809645.912387,1781809645.867091,-0.518688,1.782275,0.633607,36.303,distance
1781809646.212476,1781809646.167155,-0.498150,1.790199,0.597611,34.241,distance
1781809646.462401,1781809646.417043,-0.479682,1.802429,0.563937,32.311,distance
1781809646.562376,1781809646.517099,-0.482749,1.831009,0.558123,31.978,distance
1781809646.812386,1781809646.767110,-0.465562,1.841486,0.528649,30.289,distance
1781809646.962370,1781809646.917093,-0.451818,1.803007,0.509050,29.166,distance
1781809647.212379,1781809647.167802,-0.433283,1.813045,0.475232,27.229,distance
1781809647.412353,1781809647.367065,-0.424476,1.841999,0.438809,25.142,distance
1781809647.663738,1781809647.617097,-0.404014,1.850665,0.402858,23.082,distance
1781809648.012546,1781809647.967191,-0.383154,1.857515,0.373315,21.389,distance
1781809648.262356,1781809648.217365,-0.363291,1.854737,0.341040,19.540,distance
1781809648.512433,1781809648.467056,-0.340681,1.862412,0.302615,17.339,distance
1781809648.712353,1781809648.667108,-0.317777,1.866059,0.268429,15.380,distance
1781809648.962353,1781809648.917524,-0.294207,1.865655,0.231699,13.275,distance
1781809649.312388,1781809649.267122,-0.272651,1.868360,0.201265,11.532,distance
1781809649.662386,1781809649.617114,-0.250619,1.878595,0.160090,9.172,distance
1781809649.912705,1781809649.867083,-0.225847,1.882473,0.115023,6.590,distance
1781809650.162465,1781809650.117326,-0.204298,1.884752,0.080298,4.601,distance
1781809650.512357,1781809650.468046,-0.183921,1.885949,0.041897,2.401,distance
1781809650.812380,1781809650.767524,-0.160099,1.882567,-0.000502,-0.029,distance
1781809651.062340,1781809651.017789,-0.136717,1.882231,-0.031897,-1.828,distance
1781809651.262340,1781809651.225263,-0.114448,1.878658,-0.037615,-2.155,distance
1781809651.462429,1781809651.417634,-0.092516,1.877844,-0.036437,-2.088,distance
1781809651.762362,1781809651.717283,-0.070875,1.874871,-0.036853,-2.112,distance
1781809652.062441,1781809652.017493,-0.048765,1.874062,-0.035925,-2.058,distance
1781809652.312355,1781809652.267334,-0.026701,1.877308,-0.031584,-1.810,distance
1781809652.862376,1781809652.817498,-0.028260,1.877357,-0.031330,-1.795,time
1781809653.362694,1781809653.318951,-0.028260,1.877357,-0.031125,-1.783,time
1781809653.912376,1781809653.867150,-0.028260,1.877357,-0.030986,-1.775,time
1781809654.412445,1781809654.367432,-0.028260,1.877357,-0.030808,-1.765,time
1781809654.962344,1781809654.920954,-0.028260,1.877357,-0.030494,-1.747,time
1781809655.462533,1781809655.417304,-0.028260,1.877357,-0.030272,-1.734,time
1781809656.012332,1781809655.967497,-0.028260,1.877357,-0.030165,-1.728,time
1781809656.512350,1781809656.467267,-0.028260,1.877357,-0.030002,-1.719,time
1781809657.012370,1781809656.967243,-0.021034,1.877142,-0.031127,-1.783,time
1781809657.312405,1781809657.267146,0.002125,1.876332,-0.040681,-2.331,distance
1781809657.612342,1781809657.567321,0.026095,1.874970,-0.050985,-2.921,distance
1781809657.862367,1781809657.817231,0.050887,1.872750,-0.062999,-3.610,distance
1781809658.062376,1781809658.017419,0.070989,1.871416,-0.071896,-4.119,distance
1781809658.312541,1781809658.267274,0.092917,1.873810,-0.088803,-5.088,distance
1781809658.562602,1781809658.517251,0.114347,1.871826,-0.097082,-5.562,distance
1781809658.812621,1781809658.767289,0.136058,1.868741,-0.099086,-5.677,distance
1781809659.112403,1781809659.067143,0.157252,1.866619,-0.100135,-5.737,distance
1781809659.512352,1781809659.467087,0.179624,1.863745,-0.091810,-5.260,distance
1781809659.762333,1781809659.717280,0.201563,1.861731,-0.091303,-5.231,distance
1781809660.012343,1781809659.967229,0.229268,1.860695,-0.093080,-5.333,distance
1781809660.262528,1781809660.217173,0.251282,1.858646,-0.092192,-5.282,distance
1781809660.512461,1781809660.467204,0.272344,1.856706,-0.091344,-5.234,distance
1781809660.762383,1781809660.717095,0.295571,1.857563,-0.089717,-5.140,distance
1781809661.012416,1781809660.967232,0.317284,1.855698,-0.078811,-4.516,distance
1781809661.262363,1781809661.217098,0.339988,1.851955,-0.061858,-3.544,distance
1781809661.512344,1781809661.467254,0.361749,1.850635,-0.059073,-3.385,distance
1781809661.812482,1781809661.767205,0.382741,1.848793,-0.058407,-3.347,distance
1781809662.112385,1781809662.067222,0.404442,1.847542,-0.056410,-3.232,distance
1781809662.362485,1781809662.318256,0.426642,1.846307,-0.054138,-3.102,distance
1781809662.662394,1781809662.620914,0.447849,1.847822,-0.050796,-2.910,distance
1781809662.912400,1781809662.867143,0.468262,1.846804,-0.048562,-2.782,distance
1781809663.362422,1781809663.317117,0.490067,1.845697,-0.050104,-2.871,distance
1781809663.612445,1781809663.570223,0.514001,1.844521,-0.047406,-2.716,distance
1781809663.862400,1781809663.817199,0.536589,1.844197,-0.038413,-2.201,distance
1781809664.112347,1781809664.067354,0.557759,1.843402,-0.036281,-2.079,distance
1781809664.312322,1781809664.267232,0.585246,1.845545,-0.033618,-1.926,distance
1781809664.612350,1781809664.567163,0.607769,1.844804,-0.032047,-1.836,distance
1781809664.912469,1781809664.867163,0.632282,1.844044,-0.029374,-1.683,distance
1781809665.262387,1781809665.217158,0.656611,1.845292,-0.020830,-1.193,distance
1781809665.512360,1781809665.467103,0.678013,1.844864,-0.018238,-1.045,distance
1781809665.712417,1781809665.667060,0.699608,1.844387,-0.014946,-0.856,distance
1781809666.012346,1781809665.967095,0.723470,1.844153,-0.002526,-0.145,distance
1781809666.462376,1781809666.417164,0.746497,1.845693,0.016572,0.950,distance
1781809666.712375,1781809666.667277,0.770165,1.846115,0.019323,1.107,distance
1781809666.912366,1781809666.867502,0.792851,1.848781,0.031788,1.821,distance
1781809667.212371,1781809667.167096,0.814622,1.849488,0.033252,1.905,distance
1781809667.462418,1781809667.417766,0.839432,1.850333,0.035393,2.028,distance
1781809667.662416,1781809667.617045,0.863415,1.850956,0.035726,2.047,distance
1781809667.912362,1781809667.867095,0.883648,1.851699,0.037892,2.171,distance
1781809668.262341,1781809668.217296,0.907079,1.850759,0.030099,1.725,distance
1781809668.512384,1781809668.467206,0.927501,1.851388,0.031820,1.823,distance
1781809668.812354,1781809668.767097,0.949571,1.851503,0.024051,1.378,distance
1781809669.062486,1781809669.017094,0.971556,1.852051,0.026204,1.501,distance
1781809669.312344,1781809669.267099,0.992932,1.852628,0.028134,1.612,distance
1781809669.662365,1781809669.617073,1.016622,1.855327,0.032164,1.843,distance
1781809669.912370,1781809669.867097,1.036893,1.855996,0.034098,1.954,distance
1781809670.162348,1781809670.117108,1.058352,1.854872,0.035768,2.049,distance
1781809670.412456,1781809670.367043,1.081329,1.855716,0.037899,2.171,distance
1781809670.712306,1781809670.667130,1.102018,1.855528,0.036801,2.109,distance
1781809671.262224,1781809671.217097,1.124617,1.856380,0.038592,2.211,distance
1781809671.512409,1781809671.467393,1.152648,1.859073,0.050926,2.918,distance
1781809671.712406,1781809671.667089,1.172989,1.860122,0.052459,3.006,distance
1781809671.962343,1781809671.917241,1.195819,1.861336,0.054093,3.099,distance
1781809672.167573,1781809672.117086,1.216217,1.861181,0.049614,2.843,distance
1781809672.412405,1781809672.367606,1.236396,1.862192,0.050822,2.912,distance
1781809672.662412,1781809672.617217,1.261459,1.863977,0.051116,2.929,distance
1781809672.912708,1781809672.867121,1.284047,1.865305,0.052442,3.005,distance
1781809673.162469,1781809673.117546,1.305351,1.866436,0.053928,3.090,distance
1781809673.462336,1781809673.417117,1.324650,1.874120,0.060693,3.477,distance
1781809673.712363,1781809673.667158,1.349212,1.875627,0.062031,3.554,distance
1781809674.112389,1781809674.067281,1.371109,1.879350,0.067423,3.863,distance
1781809674.412501,1781809674.367432,1.392017,1.880775,0.068937,3.950,distance
1781809674.562414,1781809674.517343,1.389750,1.858725,0.030028,1.720,distance
1781809674.812391,1781809674.767393,1.410640,1.859361,0.031055,1.779,distance
1781809675.062448,1781809675.017162,1.433275,1.860076,0.032242,1.847,distance
1781809675.312372,1781809675.267536,1.456669,1.862147,0.036870,2.113,distance
1781809675.562432,1781809675.517217,1.476816,1.862903,0.038463,2.204,distance
1781809676.012427,1781809675.967325,1.498435,1.861541,0.035042,2.008,distance
1781809676.262535,1781809676.217334,1.520935,1.862340,0.036357,2.083,distance
1781809676.462658,1781809676.417468,1.543270,1.862128,0.038081,2.182,distance
1781809676.762651,1781809676.717355,1.564307,1.862943,0.039546,2.266,distance
1781809677.063566,1781809677.017126,1.586918,1.866161,0.046551,2.667,distance
1781809677.312392,1781809677.267373,1.608128,1.867962,0.049626,2.843,distance
1781809677.562361,1781809677.517416,1.630369,1.869080,0.051128,2.929,distance
1781809677.862388,1781809677.817068,1.652841,1.871252,0.056009,3.209,distance
1781809678.112329,1781809678.067239,1.673252,1.872414,0.058009,3.324,distance
1781809678.362345,1781809678.317415,1.693647,1.875315,0.057856,3.315,distance
1781809678.612382,1781809678.569137,1.715518,1.876596,0.059379,3.402,distance
1781809678.862526,1781809678.824277,1.740576,1.878107,0.061500,3.524,distance
1781809679.362564,1781809679.317170,1.756404,1.879884,0.068309,3.914,time
1781809679.917349,1781809679.867085,1.756404,1.879884,0.068504,3.925,time
1781809680.462453,1781809680.417468,1.756404,1.879884,0.068708,3.937,time
1781809680.962484,1781809680.917106,1.756404,1.879884,0.068894,3.947,time
1781809681.512408,1781809681.467368,1.756404,1.879884,0.069117,3.960,time
1781809682.012454,1781809681.967273,1.756404,1.879884,0.069311,3.971,time
1781809682.512496,1781809682.467120,1.756404,1.879884,0.069528,3.984,time
1781809683.062418,1781809683.017163,1.756404,1.879884,0.069653,3.991,time
1781809683.612442,1781809683.567062,1.756404,1.879884,0.069863,4.003,time
1781809684.162381,1781809684.117336,1.756404,1.879884,0.070127,4.018,time
1781809684.662406,1781809684.617453,1.756404,1.879884,0.070347,4.031,time
1781809685.212505,1781809685.167195,1.756404,1.879884,0.070547,4.042,time
1781809685.762402,1781809685.717133,1.756404,1.879884,0.070871,4.061,time
1781809686.262422,1781809686.217247,1.756404,1.879884,0.071064,4.072,time
1781809686.812354,1781809686.767118,1.759170,1.880082,0.071287,4.084,time
1781809687.162339,1781809687.119727,1.781708,1.881708,0.072885,4.176,distance
1781809687.412415,1781809687.370155,1.806860,1.883564,0.074730,4.282,distance
1781809687.612372,1781809687.567168,1.829081,1.884257,0.070702,4.051,distance
1781809687.862347,1781809687.817304,1.851265,1.885843,0.072226,4.138,distance
1781809688.012341,1781809687.967179,1.872733,1.894289,0.080626,4.620,distance
1781809688.062309,1781809688.017162,1.900092,1.916476,0.103399,5.924,distance
1781809688.312361,1781809688.267435,1.920950,1.918659,0.105396,6.039,distance
1781809688.612493,1781809688.567139,1.941687,1.920860,0.107102,6.136,distance
1781809688.912631,1781809688.867237,1.962686,1.920753,0.136789,7.837,distance
1781809689.262387,1781809689.217269,1.986183,1.924304,0.167125,9.576,distance
1781809689.412381,1781809689.367135,2.005913,1.929349,0.191695,10.983,distance
1781809689.662393,1781809689.617211,2.028531,1.934026,0.221714,12.703,distance
1781809689.862430,1781809689.817091,2.056117,1.944676,0.257618,14.760,distance
1781809690.162339,1781809690.117497,2.076349,1.950242,0.282569,16.190,distance
1781809690.512417,1781809690.467101,2.099123,1.957984,0.314234,18.004,distance
1781809690.762414,1781809690.717627,2.122148,1.965789,0.346136,19.832,distance
1781809690.912726,1781809690.867125,2.144521,1.972387,0.357380,20.476,distance
1781809691.262323,1781809691.217113,2.163869,1.979846,0.382077,21.891,distance
1781809691.562346,1781809691.517091,2.185793,1.988609,0.409981,23.490,distance
1781809691.762420,1781809691.717109,2.205362,1.997353,0.437918,25.091,distance
1781809692.012380,1781809691.967363,2.226093,2.007105,0.472549,27.075,distance
1781809692.312493,1781809692.267555,2.244775,2.016884,0.496118,28.425,distance
1781809692.620656,1781809692.567095,2.264708,2.028522,0.515782,29.552,distance
1781809692.862327,1781809692.817509,2.283565,2.039433,0.540458,30.966,distance
1781809693.312386,1781809693.267151,2.299720,2.051501,0.561295,32.160,distance
1781809693.512631,1781809693.467060,2.319378,2.064124,0.586518,33.605,distance
1781809693.812532,1781809693.767064,2.337729,2.072265,0.605853,34.713,distance
1781809694.062456,1781809694.017612,2.354615,2.084175,0.626616,35.902,distance
1781809694.312456,1781809694.267382,2.373915,2.098767,0.651170,37.309,distance
1781809694.512672,1781809694.467079,2.391126,2.113260,0.676823,38.779,distance
1781809694.762407,1781809694.717345,2.407446,2.126601,0.697994,39.992,distance
1781809694.912534,1781809694.867331,2.423733,2.140390,0.705856,40.443,distance
1781809695.212472,1781809695.168243,2.441246,2.155607,0.729461,41.795,distance
1781809695.462464,1781809695.417427,2.456863,2.169826,0.752265,43.102,distance
1781809695.762377,1781809695.721273,2.473673,2.184162,0.778177,44.586,distance
1781809696.062402,1781809696.017350,2.489382,2.199600,0.800046,45.839,distance
1781809696.312618,1781809696.269001,2.504652,2.215510,0.823469,47.181,distance
1781809696.612506,1781809696.567312,2.518990,2.230203,0.843367,48.321,distance
1781809696.912602,1781809696.867272,2.534257,2.244018,0.852993,48.873,distance
1781809697.162438,1781809697.117481,2.548947,2.261147,0.875716,50.175,distance
1781809697.512390,1781809697.467193,2.566798,2.276638,0.892254,51.122,distance
1781809697.762366,1781809697.717600,2.581774,2.295610,0.919451,52.681,distance
1781809697.962381,1781809697.917382,2.595889,2.310822,0.940192,53.869,distance
1781809698.262376,1781809698.218567,2.609385,2.328463,0.965352,55.311,distance
1781809698.712354,1781809698.667488,2.620372,2.348284,1.006509,57.669,distance
1781809698.912333,1781809698.867387,2.631494,2.366297,1.036385,59.380,distance
1781809699.062526,1781809699.017509,2.645507,2.389343,1.058696,60.659,distance
1781809699.362423,1781809699.317450,2.655267,2.407155,1.085236,62.179,distance
1781809699.712336,1781809699.667140,2.666397,2.424297,1.107907,63.478,distance
1781809699.962377,1781809699.917265,2.676164,2.444452,1.137386,65.167,distance
1781809700.012403,1781809699.967251,2.627448,2.428759,1.135188,65.041,distance
1781809700.312361,1781809700.267433,2.623650,2.451338,1.177604,67.472,distance
1781809700.715576,1781809700.667203,2.628288,2.470921,1.213364,69.521,distance
1781809701.062407,1781809701.017193,2.631063,2.491214,1.240487,71.075,distance
1781809701.262339,1781809701.217634,2.637717,2.511318,1.269783,72.753,distance
1781809701.512444,1781809701.467334,2.642493,2.533989,1.302088,74.604,distance
1781809701.962505,1781809701.917146,2.647922,2.554686,1.345345,77.083,distance
1781809702.262539,1781809702.218286,2.651887,2.575871,1.374614,78.760,distance
1781809702.612388,1781809702.567195,2.654316,2.599227,1.411858,80.893,distance
1781809702.962388,1781809702.917346,2.653808,2.620885,1.443891,82.729,distance
1781809703.213169,1781809703.167355,2.656362,2.642904,1.473336,84.416,distance
1781809703.462357,1781809703.417418,2.655087,2.667231,1.505489,86.258,distance
1781809703.712353,1781809703.667185,2.657430,2.687493,1.510142,86.525,distance
1781809704.012358,1781809703.967212,2.658759,2.709668,1.512091,86.636,distance
1781809704.312364,1781809704.267036,2.660063,2.732259,1.514455,86.772,distance
1781809704.512390,1781809704.467216,2.658135,2.753908,1.520418,87.114,distance
1781809704.762520,1781809704.717789,2.659157,2.774663,1.522989,87.261,distance
1781809705.012395,1781809704.969094,2.660099,2.794795,1.523625,87.297,distance
1781809705.262398,1781809705.217165,2.661039,2.815097,1.525611,87.411,distance
1781809705.512475,1781809705.467483,2.661994,2.836686,1.527824,87.538,distance
1781809705.812443,1781809705.767334,2.659768,2.860675,1.536894,88.058,distance
1781809706.062580,1781809706.017214,2.660451,2.881345,1.539033,88.180,distance
1781809706.262479,1781809706.218948,2.660029,2.907221,1.542716,88.391,distance
1781809706.512359,1781809706.467096,2.660595,2.928064,1.544817,88.511,distance
1781809706.762528,1781809706.717628,2.661168,2.950898,1.547034,88.639,distance
1781809707.062369,1781809707.017727,2.663271,2.972000,1.548745,88.737,distance
1781809707.312374,1781809707.267158,2.663708,2.992961,1.551238,88.879,distance
1781809707.512367,1781809707.467399,2.662705,3.016817,1.557925,89.263,distance
1781809707.762463,1781809707.717263,2.662456,3.038530,1.561638,89.475,distance
1781809708.062370,1781809708.017253,2.662647,3.061878,1.563954,89.608,distance
1781809708.462410,1781809708.417322,2.663991,3.083782,1.555149,89.103,distance
1781809708.717182,1781809708.667899,2.664331,3.106543,1.556796,89.198,distance
1781809708.812384,1781809708.767193,2.686400,3.136816,1.580671,90.566,distance
1781809708.862433,1781809708.817107,2.706795,3.160439,1.604325,91.921,distance
1781809709.112357,1781809709.067139,2.706042,3.182429,1.606116,92.024,distance
1781809709.362379,1781809709.317036,2.705309,3.202765,1.608025,92.133,distance
1781809709.462346,1781809709.417079,2.664850,3.162556,1.573089,90.131,distance
1781809709.712342,1781809709.667103,2.664784,3.182734,1.575376,90.262,distance
1781809709.962374,1781809709.917094,2.664669,3.203931,1.577350,90.376,distance
1781809710.412465,1781809710.367224,2.664750,3.224158,1.584880,90.807,distance
1781809710.662684,1781809710.617210,2.664436,3.245253,1.586878,90.921,distance
1781809710.912380,1781809710.867074,2.664293,3.265699,1.587808,90.975,distance
